ec5_uuid,ec5_parent_uuid,created_at,uploaded_at,created_by,title,6_Plot_Name,7_Date,8_Time,lat_9_Plot_Center,long_9_Plot_Center,accuracy_9_Plot_Center,UTM_Northing_9_Plot_Center,UTM_Easting_9_Plot_Center,UTM_Zone_9_Plot_Center,10_Plot_Type,11_Quadrat,35_Graminoids,36_Forbs,37_Moss,38_Lichen,39_Shrub,40_NPV,41_Rock,42_Soil,43_Overall_Green,44_Species_1,45_Species_1,46_Species_2,47_Species_2,48_Species_3,49_Species_3,50_Species_4,51_Species_4,52_Species_5,53_Species_5,55_North_Toward_Cent,56_West_Toward_Cente,57_South_Toward_Cent,58_East_Toward_Cente,59_Photo_Down,60_Plot_Sketch_Photo,61_Plot_Notes
03e63542-96ff-4e19-b0b2-84ac25332a43,8fe9f2e0-be5b-48dc-a684-a2d1e477bd13,2022-07-20T20:42:56.474Z,2022-08-17T22:09:13.000Z,me@kylekovach.com,KING_0010,KING_0010,7/20/2022,12:33:13,58.718429,-156.832727,5,6510728,625516,4V,Mixed Species Box Ground,3,25 - 50%,N/A,0 - 10%,0 - 10%,50 - 75%,10 - 25%,N/A,N/A,75 - 90%,Ledum decumbens,50 - 75%,Horsetail,N/A,,N/A,,N/A,,N/A,03e63542-96ff-4e19-b0b2-84ac25332a43_1658349701.jpg,03e63542-96ff-4e19-b0b2-84ac25332a43_1658349726.jpg,03e63542-96ff-4e19-b0b2-84ac25332a43_1658349742.jpg,03e63542-96ff-4e19-b0b2-84ac25332a43_1658349759.jpg,03e63542-96ff-4e19-b0b2-84ac25332a43_1658349770.jpg,,
958d337b-7fff-43d8-b073-021b24a82442,8fe9f2e0-be5b-48dc-a684-a2d1e477bd13,2022-07-20T19:36:46.570Z,2022-07-24T18:55:38.000Z,me@kylekovach.com,KING_0009,KING_0009,7/20/2022,11:32:22,58.686541,-156.692752,5,6507450,633742,4V,Single Species Box Ground,1,90 - 100%,0 - 10%,N/A,N/A,0 - 10%,0 - 10%,N/A,N/A,90 - 100%,Tall grass,75 - 90%,,N/A,,N/A,,N/A,,N/A,958d337b-7fff-43d8-b073-021b24a82442_1658345716.jpg,958d337b-7fff-43d8-b073-021b24a82442_1658345739.jpg,958d337b-7fff-43d8-b073-021b24a82442_1658345761.jpg,958d337b-7fff-43d8-b073-021b24a82442_1658345777.jpg,958d337b-7fff-43d8-b073-021b24a82442_1658345790.jpg,,
b5a6ce20-481a-4688-84f2-6045eb423205,8fe9f2e0-be5b-48dc-a684-a2d1e477bd13,2022-07-20T19:29:25.191Z,2022-08-17T22:09:07.000Z,me@kylekovach.com,KING_0008,KING_0008,7/20/2022,11:17:48,58.686367,-156.692627,5,6507430,633750,4V,Mixed Species Box Ground,3,0 - 10%,N/A,0 - 10%,0 - 10%,75 - 90%,0 - 10%,N/A,N/A,90 - 100%,Vaccinium uliginosum (ovalifolium?),25 - 50%,Dwarf Arctic,25 - 50%,Betula nana,25 - 50%,,N/A,,N/A,b5a6ce20-481a-4688-84f2-6045eb423205_1658345277.jpg,b5a6ce20-481a-4688-84f2-6045eb423205_1658345299.jpg,b5a6ce20-481a-4688-84f2-6045eb423205_1658345322.jpg,b5a6ce20-481a-4688-84f2-6045eb423205_1658345342.jpg,b5a6ce20-481a-4688-84f2-6045eb423205_1658345358.jpg,,
052d5421-72f1-4dd6-930b-8f4a32196d29,8fe9f2e0-be5b-48dc-a684-a2d1e477bd13,2022-07-20T19:10:41.932Z,2022-07-24T18:55:10.000Z,me@kylekovach.com,KING_0007,KING_0007,7/20/2022,10:56:15,58.686393,-156.692133,5,6507434,633779,4V,Single Species Box Ground,4,25 - 50%,0 - 10%,0 - 10%,0 - 10%,10 - 25%,25 - 50%,50 - 75%,0 - 10%,50 - 75%,Fat grass,25 - 50%,Tussock skinny grass,25 - 50%,,N/A,,N/A,,N/A,052d5421-72f1-4dd6-930b-8f4a32196d29_1658344145.jpg,052d5421-72f1-4dd6-930b-8f4a32196d29_1658344170.jpg,052d5421-72f1-4dd6-930b-8f4a32196d29_1658344192.jpg,052d5421-72f1-4dd6-930b-8f4a32196d29_1658344212.jpg,052d5421-72f1-4dd6-930b-8f4a32196d29_1658344232.jpg,,
a129d2a2-78ca-4323-b59f-b68152af68a7,8fe9f2e0-be5b-48dc-a684-a2d1e477bd13,2022-07-19T22:39:18.351Z,2022-07-24T18:54:45.000Z,me@kylekovach.com,KING_0006,KING_0006,7/19/2022,14:35:04,58.679384,-156.642646,5,6506754,636674,4V,Single Species Patch Tree/Shrub,0,0 - 10%,0 - 10%,0 - 10%,0 - 10%,10 - 25%,75 - 90%,N/A,0 - 10%,10 - 25%,,N/A,,N/A,,N/A,,N/A,,N/A,a129d2a2-78ca-4323-b59f-b68152af68a7_1658270273.jpg,a129d2a2-78ca-4323-b59f-b68152af68a7_1658270298.jpg,a129d2a2-78ca-4323-b59f-b68152af68a7_1658270321.jpg,a129d2a2-78ca-4323-b59f-b68152af68a7_1658270345.jpg,a129d2a2-78ca-4323-b59f-b68152af68a7_1658270353.jpg,,
962e6cd1-d826-477e-8eba-255f45eef279,8fe9f2e0-be5b-48dc-a684-a2d1e477bd13,2022-07-19T22:25:52.926Z,2022-07-24T18:54:39.000Z,me@kylekovach.com,KING_0005,KING_0005,7/19/2022,14:21:34,58.679181,-156.642255,5,6506732,636698,4V,Single Species Patch Tree/Shrub,0,0 - 10%,N/A,10 - 25%,0 - 10%,N/A,75 - 90%,N/A,10 - 25%,0 - 10%,,N/A,,N/A,,N/A,,N/A,,N/A,962e6cd1-d826-477e-8eba-255f45eef279_1658269462.jpg,962e6cd1-d826-477e-8eba-255f45eef279_1658269479.jpg,962e6cd1-d826-477e-8eba-255f45eef279_1658269501.jpg,962e6cd1-d826-477e-8eba-255f45eef279_1658269521.jpg,962e6cd1-d826-477e-8eba-255f45eef279_1658269543.jpg,,
873087f1-d77c-4fe3-8787-daa697124fbc,8fe9f2e0-be5b-48dc-a684-a2d1e477bd13,2022-07-19T21:12:00.794Z,2022-08-17T22:09:05.000Z,me@kylekovach.com,KING_0004,KING_0004,7/19/2022,13:06:04,58.676231,-156.511798,5,6506677,644271,4V,Mixed Species Patch Tree/Shrub,0,10 - 25%,10 - 25%,10 - 25%,0 - 10%,25 - 50%,25 - 50%,N/A,N/A,50 - 75%,Horsetail,10 - 25%,Fern 1,10 - 25%,Shrub 2 leather leaf??,10 - 25%,,N/A,,N/A,873087f1-d77c-4fe3-8787-daa697124fbc_1658265031.jpg,873087f1-d77c-4fe3-8787-daa697124fbc_1658265049.jpg,873087f1-d77c-4fe3-8787-daa697124fbc_1658265070.jpg,873087f1-d77c-4fe3-8787-daa697124fbc_1658265084.jpg,873087f1-d77c-4fe3-8787-daa697124fbc_1658265110.jpg,,
06cf3b4c-dbfa-4b03-af1c-3b9fb9d9eed9,8fe9f2e0-be5b-48dc-a684-a2d1e477bd13,2022-07-19T20:58:59.987Z,2022-07-24T18:54:27.000Z,me@kylekovach.com,KING_0003,KING_0003,7/19/2022,12:55:37,58.676995,-156.511206,4,6506764,644302,4V,Single Species Patch Tree/Shrub,0,N/A,N/A,10 - 25%,N/A,25 - 50%,50 - 75%,N/A,0 - 10%,25 - 50%,,N/A,,N/A,,N/A,,N/A,,N/A,06cf3b4c-dbfa-4b03-af1c-3b9fb9d9eed9_1658264274.jpg,06cf3b4c-dbfa-4b03-af1c-3b9fb9d9eed9_1658264286.jpg,06cf3b4c-dbfa-4b03-af1c-3b9fb9d9eed9_1658264308.jpg,06cf3b4c-dbfa-4b03-af1c-3b9fb9d9eed9_1658264324.jpg,06cf3b4c-dbfa-4b03-af1c-3b9fb9d9eed9_1658264333.jpg,,
33f93aac-c678-4bfd-9775-b72cc97dc827,8fe9f2e0-be5b-48dc-a684-a2d1e477bd13,2022-07-19T20:48:37.666Z,2022-08-17T22:09:04.000Z,me@kylekovach.com,KING_0002,KING_0002,7/19/2022,12:25:50,58.676916,-156.511026,4,6506755,644313,4V,Mixed Species Box Ground,3,N/A,N/A,N/A,25 - 50%,25 - 50%,10 - 25%,N/A,N/A,75 - 90%,Caribou lichen,25 - 50%,Empetrum nigrum,25 - 50%,,N/A,,N/A,,N/A,33f93aac-c678-4bfd-9775-b72cc97dc827_1658263660.jpg,33f93aac-c678-4bfd-9775-b72cc97dc827_1658263671.jpg,33f93aac-c678-4bfd-9775-b72cc97dc827_1658263685.jpg,33f93aac-c678-4bfd-9775-b72cc97dc827_1658263696.jpg,33f93aac-c678-4bfd-9775-b72cc97dc827_1658263710.jpg,,
abac0946-fa20-4e0a-a899-1721c2b9e467,8fe9f2e0-be5b-48dc-a684-a2d1e477bd13,2022-07-19T19:42:08.395Z,2022-07-24T18:54:21.000Z,me@kylekovach.com,KING_0001,KING_0001,7/19/2022,11:36:41,58.672196,-156.460348,5,6506340,647271,4V,Single Species Patch Tree/Shrub,0,25 - 50%,0 - 10%,0 - 10%,0 - 10%,25 - 50%,25 - 50%,N/A,N/A,50 - 75%,Alder,25 - 50%,,N/A,,N/A,,N/A,,N/A,abac0946-fa20-4e0a-a899-1721c2b9e467_1658259559.jpg,abac0946-fa20-4e0a-a899-1721c2b9e467_1658259592.jpg,abac0946-fa20-4e0a-a899-1721c2b9e467_1658259630.jpg,abac0946-fa20-4e0a-a899-1721c2b9e467_1658259688.jpg,abac0946-fa20-4e0a-a899-1721c2b9e467_1658259721.jpg,,
029b0a36-7b24-416b-ba14-c206569ecd7d,8fe9f2e0-be5b-48dc-a684-a2d1e477bd13,2022-07-19T19:16:11.595Z,2022-08-17T22:09:02.000Z,me@kylekovach.com,KING_0000,KING_0000,7/19/2022,11:00:57,58.673098,-156.459613,5,6506442,647309,4V,Mixed Species Box Ground,4,10 - 25%,0 - 10%,25 - 50%,0 - 10%,25 - 50%,10 - 25%,N/A,N/A,50 - 75%,Horsetail 1,10 - 25%,Ledum decumbens,10 - 25%,Salix,10 - 25%,Betula nana,10 - 25%,,N/A,029b0a36-7b24-416b-ba14-c206569ecd7d_1658258089.jpg,029b0a36-7b24-416b-ba14-c206569ecd7d_1658258110.jpg,029b0a36-7b24-416b-ba14-c206569ecd7d_1658258129.jpg,029b0a36-7b24-416b-ba14-c206569ecd7d_1658258150.jpg,029b0a36-7b24-416b-ba14-c206569ecd7d_1658258163.jpg,,
9511cd04-424c-41e1-ba84-1d7a4b4d2b1a,5bc2f6cb-ce14-48cc-8f91-d27b3d45450a,2022-07-15T23:30:39.561Z,2022-07-16T04:17:57.000Z,me@kylekovach.com,DEAD_0012,DEAD_0012,7/15/2022,15:22:13,70.083114,-148.543174,4,7775884,441335,6W,Mixed Species Box Ground,3,0 - 10%,10 - 25%,0 - 10%,N/A,50 - 75%,25 - 50%,N/A,10 - 25%,50 - 75%,Salix,50 - 75%,,N/A,,N/A,,N/A,,N/A,9511cd04-424c-41e1-ba84-1d7a4b4d2b1a_1657927779.jpg,9511cd04-424c-41e1-ba84-1d7a4b4d2b1a_1657927795.jpg,9511cd04-424c-41e1-ba84-1d7a4b4d2b1a_1657927810.jpg,9511cd04-424c-41e1-ba84-1d7a4b4d2b1a_1657927822.jpg,9511cd04-424c-41e1-ba84-1d7a4b4d2b1a_1657927833.jpg,,
6db7175f-37f3-4c84-9b0a-a478b14ab706,5bc2f6cb-ce14-48cc-8f91-d27b3d45450a,2022-07-15T22:31:29.140Z,2022-08-17T22:08:59.000Z,me@kylekovach.com,DEAD_0011,DEAD_0011,7/15/2022,14:19:21,69.967805,-148.721735,4,7763211,434185,6W,Mixed Species Box Ground,3,0 - 10%,25 - 50%,0 - 10%,N/A,50 - 75%,10 - 25%,0 - 10%,0 - 10%,50 - 75%,Salix,50 - 75%,Arctostaphylos alpina,10 - 25%,Hedyasarum Mackenzii/alpinum,10 - 25%,,N/A,,N/A,6db7175f-37f3-4c84-9b0a-a478b14ab706_1657924199.jpg,6db7175f-37f3-4c84-9b0a-a478b14ab706_1657924234.jpg,6db7175f-37f3-4c84-9b0a-a478b14ab706_1657924255.jpg,6db7175f-37f3-4c84-9b0a-a478b14ab706_1657924275.jpg,6db7175f-37f3-4c84-9b0a-a478b14ab706_1657924284.jpg,,Not entirely sure on the purple/pink flowered pea thing but it’s definitely in the fabaceae
676591b7-4e6b-40bb-9ed8-1d519e8e04cd,5bc2f6cb-ce14-48cc-8f91-d27b3d45450a,2022-07-15T22:14:43.569Z,2022-07-16T04:17:23.000Z,me@kylekovach.com,DEAD_0010,DEAD_0010,7/15/2022,14:02:12,69.968549,-148.718944,5,7763291,434294,6W,Mixed Species Box Ground,4,0 - 10%,50 - 75%,0 - 10%,N/A,25 - 50%,10 - 25%,N/A,N/A,75 - 90%,Round leaf,25 - 50%,Salix,25 - 50%,Purple pea,25 - 50%,,N/A,,N/A,676591b7-4e6b-40bb-9ed8-1d519e8e04cd_1657923188.jpg,676591b7-4e6b-40bb-9ed8-1d519e8e04cd_1657923212.jpg,676591b7-4e6b-40bb-9ed8-1d519e8e04cd_1657923234.jpg,676591b7-4e6b-40bb-9ed8-1d519e8e04cd_1657923259.jpg,676591b7-4e6b-40bb-9ed8-1d519e8e04cd_1657923277.jpg,,
02120097-0a35-4f47-870b-93d08bb5ca4f,5bc2f6cb-ce14-48cc-8f91-d27b3d45450a,2022-07-15T20:12:21.466Z,2022-08-17T22:08:56.000Z,me@kylekovach.com,DEAD_0009,DEAD_0009,7/15/2022,11:58:15,69.413049,-148.726902,4,7701376,432239,6W,Mixed Species Box Ground,4,0 - 10%,10 - 25%,10 - 25%,10 - 25%,50 - 75%,10 - 25%,N/A,N/A,50 - 75%,Betula nana,50 - 75%,,N/A,,N/A,,N/A,,N/A,02120097-0a35-4f47-870b-93d08bb5ca4f_1657915875.jpg,02120097-0a35-4f47-870b-93d08bb5ca4f_1657915892.jpg,02120097-0a35-4f47-870b-93d08bb5ca4f_1657915908.jpg,02120097-0a35-4f47-870b-93d08bb5ca4f_1657915921.jpg,02120097-0a35-4f47-870b-93d08bb5ca4f_1657915935.jpg,,
d824e178-d76b-409f-a9bd-4a1636caec86,5bc2f6cb-ce14-48cc-8f91-d27b3d45450a,2022-07-15T19:23:59.114Z,2022-08-17T22:08:54.000Z,me@kylekovach.com,DEAD_0008,DEAD_0008,7/15/2022,11:08:37,69.423865,-148.699223,4,7702551,433358,6W,Mixed Species Box Ground,4,25 - 50%,10 - 25%,25 - 50%,0 - 10%,25 - 50%,10 - 25%,N/A,0 - 10%,50 - 75%,Tussock grass,25 - 50%,Ledum decumbens,10 - 25%,Betula nana,10 - 25%,,N/A,,N/A,d824e178-d76b-409f-a9bd-4a1636caec86_1657912963.jpg,d824e178-d76b-409f-a9bd-4a1636caec86_1657912982.jpg,d824e178-d76b-409f-a9bd-4a1636caec86_1657913000.jpg,d824e178-d76b-409f-a9bd-4a1636caec86_1657913020.jpg,d824e178-d76b-409f-a9bd-4a1636caec86_1657913032.jpg,,
1fadbfa0-1cc8-4186-a44b-841fe7b098fd,5bc2f6cb-ce14-48cc-8f91-d27b3d45450a,2022-07-14T22:49:56.433Z,2022-08-17T22:08:52.000Z,me@kylekovach.com,DEAD_0007,DEAD_0007,7/14/2022,14:35:12,69.258871,-148.768307,4,7684236,430118,6W,Mixed Species Box Ground,4,0 - 10%,25 - 50%,25 - 50%,0 - 10%,25 - 50%,10 - 25%,N/A,N/A,75 - 90%,Vaccinium uliginosum,25 - 50%,Lupin / palmate Forb,10 - 25%,Round leaf,10 - 25%,Dryas integrifolia,10 - 25%,,N/A,1fadbfa0-1cc8-4186-a44b-841fe7b098fd_1657838932.jpg,1fadbfa0-1cc8-4186-a44b-841fe7b098fd_1657838949.jpg,1fadbfa0-1cc8-4186-a44b-841fe7b098fd_1657838963.jpg,1fadbfa0-1cc8-4186-a44b-841fe7b098fd_1657838978.jpg,1fadbfa0-1cc8-4186-a44b-841fe7b098fd_1657838990.jpg,,
f5b333c0-ac56-41f2-b145-69a80d95eb6f,5bc2f6cb-ce14-48cc-8f91-d27b3d45450a,2022-07-14T21:23:37.686Z,2022-07-15T04:52:53.000Z,me@kylekovach.com,DEAD_0006,DEAD_0006,7/14/2022,13:20:45,69.099657,-148.832288,4,7666564,427060,6W,Mixed Species Box Ground,0,50 - 75%,0 - 10%,N/A,N/A,10 - 25%,10 - 25%,N/A,N/A,75 - 90%,Horsetail,50 - 75%,Salix,10 - 25%,,N/A,,N/A,,N/A,f5b333c0-ac56-41f2-b145-69a80d95eb6f_1657833754.jpg,f5b333c0-ac56-41f2-b145-69a80d95eb6f_1657833768.jpg,f5b333c0-ac56-41f2-b145-69a80d95eb6f_1657833785.jpg,f5b333c0-ac56-41f2-b145-69a80d95eb6f_1657833798.jpg,f5b333c0-ac56-41f2-b145-69a80d95eb6f_1657833812.jpg,,
143dccef-27da-4bef-b153-da5fce564fa1,5bc2f6cb-ce14-48cc-8f91-d27b3d45450a,2022-07-14T21:16:29.349Z,2022-07-15T04:52:45.000Z,me@kylekovach.com,DEAD_0005,DEAD_0005,7/14/2022,13:11:43,69.099732,-148.833099,4,7666573,427028,6W,Single Species Box Ground,0,75 - 90%,0 - 10%,0 - 10%,N/A,0 - 10%,0 - 10%,N/A,0 - 10%,90 - 100%,Horsetail,75 - 90%,,N/A,,N/A,,N/A,,N/A,143dccef-27da-4bef-b153-da5fce564fa1_1657833303.jpg,143dccef-27da-4bef-b153-da5fce564fa1_1657833318.jpg,143dccef-27da-4bef-b153-da5fce564fa1_1657833346.jpg,143dccef-27da-4bef-b153-da5fce564fa1_1657833360.jpg,143dccef-27da-4bef-b153-da5fce564fa1_1657833371.jpg,,
8b6924b8-6bda-4aab-ae1d-ea8c91e25f6b,5bc2f6cb-ce14-48cc-8f91-d27b3d45450a,2022-07-14T20:15:37.139Z,2022-07-15T04:52:38.000Z,me@kylekovach.com,DEAD_0004,DEAD_0004,7/14/2022,12:11:44,68.922373,-148.843761,4,7646817,426009,6W,Single Species Patch Tree/Shrub,0,10 - 25%,10 - 25%,25 - 50%,N/A,0 - 10%,50 - 75%,N/A,N/A,25 - 50%,,N/A,,N/A,,N/A,,N/A,,N/A,8b6924b8-6bda-4aab-ae1d-ea8c91e25f6b_1657829629.jpg,8b6924b8-6bda-4aab-ae1d-ea8c91e25f6b_1657829664.jpg,8b6924b8-6bda-4aab-ae1d-ea8c91e25f6b_1657829686.jpg,8b6924b8-6bda-4aab-ae1d-ea8c91e25f6b_1657829712.jpg,8b6924b8-6bda-4aab-ae1d-ea8c91e25f6b_1657829730.jpg,,
b51fe2a0-fc9a-4025-8fc0-a65f1fd9be9e,5bc2f6cb-ce14-48cc-8f91-d27b3d45450a,2022-07-14T19:54:55.055Z,2022-07-15T04:52:25.000Z,me@kylekovach.com,DEAD_0003,DEAD_0003,7/14/2022,11:38:09,68.921916,-148.842983,19,7646765,426039,6W,Mixed Species Patch Tree/Shrub,0,0 - 10%,10 - 25%,50 - 75%,N/A,10 - 25%,25 - 50%,N/A,N/A,50 - 75%,Pea/vetch,10 - 25%,,N/A,,N/A,,N/A,,N/A,b51fe2a0-fc9a-4025-8fc0-a65f1fd9be9e_1657828404.jpg,b51fe2a0-fc9a-4025-8fc0-a65f1fd9be9e_1657828429.jpg,b51fe2a0-fc9a-4025-8fc0-a65f1fd9be9e_1657828446.jpg,b51fe2a0-fc9a-4025-8fc0-a65f1fd9be9e_1657828468.jpg,b51fe2a0-fc9a-4025-8fc0-a65f1fd9be9e_1657828488.jpg,,
d2370dd2-6e1d-4efb-8e1e-029fb8377336,5bc2f6cb-ce14-48cc-8f91-d27b3d45450a,2022-07-13T23:29:01.547Z,2022-08-17T22:08:57.000Z,me@kylekovach.com,DEAD_0002,DEAD_0002,7/13/2022,15:14:49,68.842979,-148.822721,5,7637942,426591,6W,Mixed Species Box Ground,3,0 - 10%,50 - 75%,10 - 25%,N/A,N/A,25 - 50%,N/A,0 - 10%,50 - 75%,Arctostaphylos alpina,25 - 50%,Lupinus arcticus,10 - 25%,,N/A,,N/A,,N/A,d2370dd2-6e1d-4efb-8e1e-029fb8377336_1657754876.jpg,d2370dd2-6e1d-4efb-8e1e-029fb8377336_1657754889.jpg,d2370dd2-6e1d-4efb-8e1e-029fb8377336_1657754908.jpg,d2370dd2-6e1d-4efb-8e1e-029fb8377336_1657754924.jpg,d2370dd2-6e1d-4efb-8e1e-029fb8377336_1657754936.jpg,,
b4d95be2-0f4a-4a87-a894-4693778024f2,5bc2f6cb-ce14-48cc-8f91-d27b3d45450a,2022-07-13T22:03:54.534Z,2022-08-17T22:08:51.000Z,me@kylekovach.com,DEAD_0001,DEAD_0001,7/13/2022,13:49:48,68.761309,-148.886867,5,7628918,423728,6W,Mixed Species Box Ground,3,50 - 75%,0 - 10%,10 - 25%,0 - 10%,10 - 25%,25 - 50%,N/A,N/A,50 - 75%,Tussock grass,50 - 75%,Betula nana,25 - 50%,,N/A,,N/A,,N/A,b4d95be2-0f4a-4a87-a894-4693778024f2_1657749754.jpg,b4d95be2-0f4a-4a87-a894-4693778024f2_1657749774.jpg,b4d95be2-0f4a-4a87-a894-4693778024f2_1657749793.jpg,b4d95be2-0f4a-4a87-a894-4693778024f2_1657749815.jpg,b4d95be2-0f4a-4a87-a894-4693778024f2_1657749829.jpg,,
fa5dc19f-dfc9-4ef6-a304-6ff45b0b6722,5bc2f6cb-ce14-48cc-8f91-d27b3d45450a,2022-07-13T21:40:32.465Z,2022-08-17T22:08:49.000Z,me@kylekovach.com,DEAD_0000,DEAD_0000,7/13/2022,13:27:34,68.760716,-148.887642,5,7628852,423695,6W,Mixed Species Box Ground,4,25 - 50%,0 - 10%,25 - 50%,0 - 10%,25 - 50%,10 - 25%,N/A,N/A,75 - 90%,Salix,25 - 50%,Tussock grass,25 - 50%,Betula nana,10 - 25%,,N/A,,N/A,fa5dc19f-dfc9-4ef6-a304-6ff45b0b6722_1657748306.jpg,fa5dc19f-dfc9-4ef6-a304-6ff45b0b6722_1657748330.jpg,fa5dc19f-dfc9-4ef6-a304-6ff45b0b6722_1657748355.jpg,fa5dc19f-dfc9-4ef6-a304-6ff45b0b6722_1657748394.jpg,fa5dc19f-dfc9-4ef6-a304-6ff45b0b6722_1657748414.jpg,,
7aa3fc88-f208-4787-a623-7bf5ea1b415f,e9cda52d-28c9-4080-a241-c1c03c2e031d,2022-07-12T23:23:58.628Z,2022-08-17T22:08:44.000Z,me@kylekovach.com,COLD_0014,COLD_0014,7/12/2022,15:08:37,68.172956,-149.436343,5,7564142,398931,6W,Mixed Species Box Ground,4,0 - 10%,0 - 10%,25 - 50%,0 - 10%,50 - 75%,10 - 25%,N/A,0 - 10%,75 - 90%,Arctic dwarf willow,25 - 50%,Betula nana,25 - 50%,Sedge 1,0 - 10%,Moss 1,25 - 50%,,N/A,7aa3fc88-f208-4787-a623-7bf5ea1b415f_1657668159.jpg,7aa3fc88-f208-4787-a623-7bf5ea1b415f_1657668175.jpg,7aa3fc88-f208-4787-a623-7bf5ea1b415f_1657668196.jpg,7aa3fc88-f208-4787-a623-7bf5ea1b415f_1657668213.jpg,7aa3fc88-f208-4787-a623-7bf5ea1b415f_1657668230.jpg,,
73218dbb-c02e-45e5-a1d4-a1745819814e,e9cda52d-28c9-4080-a241-c1c03c2e031d,2022-07-12T21:52:19.553Z,2022-08-17T22:08:42.000Z,me@kylekovach.com,COLD_0013,COLD_0013,7/12/2022,13:41:03,68.39789,-149.3202,5,7589021,404691,6W,Mixed Species Box Ground,4,10 - 25%,0 - 10%,10 - 25%,0 - 10%,25 - 50%,25 - 50%,N/A,N/A,50 - 75%,Betula nana,10 - 25%,,N/A,,N/A,,N/A,,N/A,73218dbb-c02e-45e5-a1d4-a1745819814e_1657662661.jpg,73218dbb-c02e-45e5-a1d4-a1745819814e_1657662679.jpg,73218dbb-c02e-45e5-a1d4-a1745819814e_1657662696.jpg,73218dbb-c02e-45e5-a1d4-a1745819814e_1657662712.jpg,73218dbb-c02e-45e5-a1d4-a1745819814e_1657662725.jpg,,Some small puddles
8172778e-256a-4342-8501-9e013e7d6ffd,e9cda52d-28c9-4080-a241-c1c03c2e031d,2022-07-11T22:48:30.615Z,2022-07-15T04:50:41.000Z,me@kylekovach.com,COLD_0010,COLD_0010,7/11/2022,14:45:12,67.989861,-149.76321,5,7544317,384466,6W,Single Species Patch Tree/Shrub,0,10 - 25%,0 - 10%,10 - 25%,0 - 10%,N/A,25 - 50%,N/A,0 - 10%,50 - 75%,,N/A,,N/A,,N/A,,N/A,,N/A,8172778e-256a-4342-8501-9e013e7d6ffd_1657579633.jpg,8172778e-256a-4342-8501-9e013e7d6ffd_1657579656.jpg,8172778e-256a-4342-8501-9e013e7d6ffd_1657579672.jpg,8172778e-256a-4342-8501-9e013e7d6ffd_1657579683.jpg,8172778e-256a-4342-8501-9e013e7d6ffd_1657579696.jpg,8172778e-256a-4342-8501-9e013e7d6ffd_1657579707.jpg,
e1cfd248-c59d-4e6e-a169-9a48d36347d1,e9cda52d-28c9-4080-a241-c1c03c2e031d,2022-07-11T22:02:36.770Z,2022-07-15T04:50:34.000Z,me@kylekovach.com,COLD_0009,COLD_0009,7/11/2022,13:59:51,68.005149,-149.738044,5,7545973,385593,6W,Single Species Patch Tree/Shrub,0,0 - 10%,0 - 10%,0 - 10%,N/A,0 - 10%,75 - 90%,10 - 25%,0 - 10%,10 - 25%,,N/A,,N/A,,N/A,,N/A,,N/A,,,,,,e1cfd248-c59d-4e6e-a169-9a48d36347d1_1657577593.jpg,
ffe75de9-4cfe-452c-9464-c66885865f9b,e9cda52d-28c9-4080-a241-c1c03c2e031d,2022-07-11T20:15:37.382Z,2022-08-17T22:08:41.000Z,me@kylekovach.com,COLD_0008,COLD_0008,7/11/2022,12:04:03,68.117488,-149.543597,4,7558142,394229,6W,Mixed Species Box Ground,3,10 - 25%,25 - 50%,0 - 10%,0 - 10%,10 - 25%,10 - 25%,10 - 25%,0 - 10%,50 - 75%,Horsetail,10 - 25%,Salix rotundifolia,25 - 50%,Dryas octopetala/drummondii,10 - 25%,,N/A,,N/A,ffe75de9-4cfe-452c-9464-c66885865f9b_1657570453.jpg,ffe75de9-4cfe-452c-9464-c66885865f9b_1657570468.jpg,ffe75de9-4cfe-452c-9464-c66885865f9b_1657570481.jpg,ffe75de9-4cfe-452c-9464-c66885865f9b_1657570496.jpg,ffe75de9-4cfe-452c-9464-c66885865f9b_1657570509.jpg,ffe75de9-4cfe-452c-9464-c66885865f9b_1657570932.jpg,
5fc60ff8-a383-467a-bda2-cc7764aebb3e,e9cda52d-28c9-4080-a241-c1c03c2e031d,2022-07-11T19:50:06.613Z,2022-08-17T22:08:39.000Z,me@kylekovach.com,COLD _0007,COLD _0007,7/11/2022,11:38:01,68.11659,-149.5467,4,7558047,394096,6W,Mixed Species Box Ground,4,10 - 25%,10 - 25%,10 - 25%,25 - 50%,10 - 25%,10 - 25%,0 - 10%,0 - 10%,50 - 75%,Willow,10 - 25%,Dryas octopetala/drummondii,10 - 25%,Cassiope tetragona,10 - 25%,Grass 1,10 - 25%,,N/A,5fc60ff8-a383-467a-bda2-cc7764aebb3e_1657568941.jpg,5fc60ff8-a383-467a-bda2-cc7764aebb3e_1657568953.jpg,5fc60ff8-a383-467a-bda2-cc7764aebb3e_1657568964.jpg,5fc60ff8-a383-467a-bda2-cc7764aebb3e_1657568977.jpg,5fc60ff8-a383-467a-bda2-cc7764aebb3e_1657568989.jpg,5fc60ff8-a383-467a-bda2-cc7764aebb3e_1657569003.jpg,
