ID- Full,Plot,Date Sampled,Julian Date,Year Sampled,Functional Group,Species,Snow Zone,%C,%N
JR180629-ELS-D75,5,6/29/2018,180,2018,Sedge,Eriophorum,Low,46.65,2.33
JR180629-CLS-D76,1,6/29/2018,180,2018,Sedge,Carex,Low,46.67,3.69
JR180629-CLS-D77,2,6/29/2018,180,2018,Sedge,Carex,Low,46.84,3.22
JR180629-CLS-D78,3,6/29/2018,180,2018,Sedge,Carex,Low,46.77,3.17
JR180629-CLS-D79,4,6/29/2018,180,2018,Sedge,Carex,Low,46.5,3.55
JR180629-CLS-D80,5,6/29/2018,180,2018,Sedge,Carex,Low,46.88,3.27
JR180629-LLS-D81,1,6/29/2018,180,2018,Evergreen dwarf shrub,Ledum,Low,52.75,1.71
JR180629-LLS-D82,2,6/29/2018,180,2018,Evergreen dwarf shrub,Ledum,Low,53.53,1.75
JR180629-LLS-D83,3,6/29/2018,180,2018,Evergreen dwarf shrub,Ledum,Low,52.14,1.94
JR180629-LLS-D84,4,6/29/2018,180,2018,Evergreen dwarf shrub,Ledum,Low,52.56,1.69
JR180629-LLS-D85,5,6/29/2018,180,2018,Evergreen dwarf shrub,Ledum,Low,53.27,2.28
JR180629-VLS-D86,1,6/29/2018,180,2018,Evergreen dwarf shrub,Vaccinium,Low,49.97,1.34
JR180629-VLS-D87,2,6/29/2018,180,2018,Evergreen dwarf shrub,Vaccinium,Low,50.58,1.03
JR180629-VLS-D88,3,6/29/2018,180,2018,Evergreen dwarf shrub,Vaccinium,Low,51.68,1
JR180629-VLS-D89,4,6/29/2018,180,2018,Evergreen dwarf shrub,Vaccinium,Low,50.96,0.95
JR180629-VLS-D90,5,6/29/2018,180,2018,Evergreen dwarf shrub,Vaccinium,Low,51.92,1.05
JR180629-SAS-D91,1,6/29/2018,180,2018,Deciduous Shrub,Salix,Ambient,51.96,3.82
JR180629-SAS-D92,2,6/29/2018,180,2018,Deciduous Shrub,Salix,Ambient,51.52,3.53
JR180629-SAS-D93,3,6/29/2018,180,2018,Deciduous Shrub,Salix,Ambient,51.97,3.79
JR180629-SAS-D94,4,6/29/2018,180,2018,Deciduous Shrub,Salix,Ambient,51.62,3.86
JR180629-SAS-D95,5,6/29/2018,180,2018,Deciduous Shrub,Salix,Ambient,51.3,3.66
JR180629-SAS-D96,6,6/29/2018,180,2018,Deciduous Shrub,Salix,Ambient,51.75,4.08
JR180629-SAS-D97,7,6/29/2018,180,2018,Deciduous Shrub,Salix,Ambient,51.16,3.82
JR180629-SAS-D98,8,6/29/2018,180,2018,Deciduous Shrub,Salix,Ambient,51.3,3.81
JR180629-BAS-D99,1,6/29/2018,180,2018,Deciduous Shrub,Betula,Ambient,52.25,3.16
JR180629-BAS-D100,2,6/29/2018,180,2018,Deciduous Shrub,Betula,Ambient,52.66,3.33
JR180629-BAS-D101,3,6/29/2018,180,2018,Deciduous Shrub,Betula,Ambient,52.55,3.55
JR180629-BAS-D102,4,6/29/2018,180,2018,Deciduous Shrub,Betula,Ambient,52.25,4.04
JR180629-BAS-D103,5,6/29/2018,180,2018,Deciduous Shrub,Betula,Ambient,52.41,4.03
JR180629-BAS-D104,6,6/29/2018,180,2018,Deciduous Shrub,Betula,Ambient,51.94,3.47
JR180629-BAS-D105,7,6/29/2018,180,2018,Deciduous Shrub,Betula,Ambient,52.48,3.8
JR180629-BAS-D106,8,6/29/2018,180,2018,Deciduous Shrub,Betula,Ambient,52.2,3.75
JR180629-EAS-D107,1,6/29/2018,180,2018,Sedge,Eriophorum,Ambient,48.06,2.03
JR180629-EAS-D108,2,6/29/2018,180,2018,Sedge,Eriophorum,Ambient,46.47,2.12
JR180629-EAS-D109,3,6/29/2018,180,2018,Sedge,Eriophorum,Ambient,47.48,2.51
JR180629-EAS-D110,4,6/29/2018,180,2018,Sedge,Eriophorum,Ambient,47.41,2.8
JR180629-EAS-D111,5,6/29/2018,180,2018,Sedge,Eriophorum,Ambient,46.64,2.44
JR180629-EAS-D112,6,6/29/2018,180,2018,Sedge,Eriophorum,Ambient,47.52,2.6
JR180629-EAS-D113,7,6/29/2018,180,2018,Sedge,Eriophorum,Ambient,47.83,2.73
JR180629-EAS-D114,8,6/29/2018,180,2018,Sedge,Eriophorum,Ambient,47.29,2.95
JR180629-CAS-D115,1,6/29/2018,180,2018,Sedge,Carex,Ambient,46.48,3.45
JR180629-CAS-D116,2,6/29/2018,180,2018,Sedge,Carex,Ambient,47.23,3.72
JR180629-CAS-D117,3,6/29/2018,180,2018,Sedge,Carex,Ambient,46.51,3.29
JR180629-CAS-D118,4,6/29/2018,180,2018,Sedge,Carex,Ambient,45.84,3.7
JR180629-CAS-D119,5,6/29/2018,180,2018,Sedge,Carex,Ambient,45.71,3.41
JR180629-CAS-D120,6,6/29/2018,180,2018,Sedge,Carex,Ambient,47.08,3.73
JR180629-CAS-D121,7,6/29/2018,180,2018,Sedge,Carex,Ambient,46.96,3.59
JR180629-CAS-D122,8,6/29/2018,180,2018,Sedge,Carex,Ambient,46.05,3.43
JR180629-LAS-D123,1,6/29/2018,180,2018,Evergreen dwarf shrub,Ledum,Ambient,55.02,1.33
JR180629-LAS-D124,2,6/29/2018,180,2018,Evergreen dwarf shrub,Ledum,Ambient,52.29,1.49
JR180629-LAS-D125,3,6/29/2018,180,2018,Evergreen dwarf shrub,Ledum,Ambient,53.24,1.65
JR180629-LAS-D126,4,6/29/2018,180,2018,Evergreen dwarf shrub,Ledum,Ambient,52.23,1.61
JR180629-LAS-D127,5,6/29/2018,180,2018,Evergreen dwarf shrub,Ledum,Ambient,52.24,1.44
JR180629-LAS-D128,6,6/29/2018,180,2018,Evergreen dwarf shrub,Ledum,Ambient,52.69,1.68
JR180629-LAS-D129,7,6/29/2018,180,2018,Evergreen dwarf shrub,Ledum,Ambient,51.9,1.54
JR180629-LAS-D130,8,6/29/2018,180,2018,Evergreen dwarf shrub,Ledum,Ambient,51.9,1.57
JR180629-VAS-D131,1,6/29/2018,180,2018,Evergreen dwarf shrub,Vaccinium,Ambient,52.59,0.89
JR180629-VAS-D132,2,6/29/2018,180,2018,Evergreen dwarf shrub,Vaccinium,Ambient,50.77,0.83
JR180629-VAS-D133,3,6/29/2018,180,2018,Evergreen dwarf shrub,Vaccinium,Ambient,52.16,0.91
JR180629-VAS-D134,4,6/29/2018,180,2018,Evergreen dwarf shrub,Vaccinium,Ambient,50.84,0.94
JR180629-VAS-D135,5,6/29/2018,180,2018,Evergreen dwarf shrub,Vaccinium,Ambient,49.93,0.97
JR180629-VAS-D136,6,6/29/2018,180,2018,Evergreen dwarf shrub,Vaccinium,Ambient,52.01,0.86
JR180629-VAS-D137,7,6/29/2018,180,2018,Evergreen dwarf shrub,Vaccinium,Ambient,50.81,0.94
JR180629-VAS-D138,8,6/29/2018,180,2018,Evergreen dwarf shrub,Vaccinium,Ambient,51.79,0.82
JR180629-SIS-D139,1,6/29/2018,180,2018,Deciduous shrub,Salix,Intermediate,51.04,4.49
JR180629-SIS-D140,2,6/29/2018,180,2018,Deciduous shrub,Salix,Intermediate,50.35,4.17
JR180629-SIS-D141,3,6/29/2018,180,2018,Deciduous shrub,Salix,Intermediate,50.49,4.57
JR180629-SIS-D142,4,6/29/2018,180,2018,Deciduous shrub,Salix,Intermediate,50.98,4.01
JR180629-SIS-D143,5,6/29/2018,180,2018,Deciduous shrub,Salix,Intermediate,51.77,4.57
JR180629-BIS-D144,1,6/29/2018,180,2018,Deciduous shrub,Betula,Intermediate,51.34,3.9
JR180629-BIS-D145,2,6/29/2018,180,2018,Deciduous shrub,Betula,Intermediate,50.9,3.98
JR180629-BIS-D146,3,6/29/2018,180,2018,Deciduous shrub,Betula,Intermediate,52.5,4
JR180629-BIS-D147,4,6/29/2018,180,2018,Deciduous shrub,Betula,Intermediate,51.91,3.8
JR180629-BIS-D148,5,6/29/2018,180,2018,Deciduous shrub,Betula,Intermediate,51.62,3.55
JR180629-EIS-D149,1,6/29/2018,180,2018,Sedge,Eriophorum,Intermediate,46.54,2.26
JR180629-EIS-D150,2,6/29/2018,180,2018,Sedge,Eriophorum,Intermediate,46.69,2.27
JR180629-EIS-D151,3,6/29/2018,180,2018,Sedge,Eriophorum,Intermediate,46.05,2.46
JR180629-EIS-D152,4,6/29/2018,180,2018,Sedge,Eriophorum,Intermediate,47.66,2.83
JR180629-EIS-D153,5,6/29/2018,180,2018,Sedge,Eriophorum,Intermediate,46.79,2.44
JR180629-CIS-D154,1,6/29/2018,180,2018,Sedge,Carex,Intermediate,46.73,3.84
JR180629-CIS-D155,2,6/29/2018,180,2018,Sedge,Carex,Intermediate,48.04,3.73
JR180629-CIS-D156,3,6/29/2018,180,2018,Sedge,Carex,Intermediate,45.3,3.93
JR180629-CIS-D157,4,6/29/2018,180,2018,Sedge,Carex,Intermediate,46.3,4.08
JR180629-CIS-D158,5,6/29/2018,180,2018,Sedge,Carex,Intermediate,47.16,3.7
JR180629-LIS-D159,1,6/29/2018,180,2018,Evergreen dwarf shrub,Ledum,Intermediate,52.84,1.38
JR180629-LIS-D160,2,6/29/2018,180,2018,Evergreen dwarf shrub,Ledum,Intermediate,51.6,1.49
JR180629-LIS-D161,3,6/29/2018,180,2018,Evergreen dwarf shrub,Ledum,Intermediate,51.87,1.48
JR180629-LIS-D162,4,6/29/2018,180,2018,Evergreen dwarf shrub,Ledum,Intermediate,52.5,1.6
JR180629-LIS-D163,5,6/29/2018,180,2018,Evergreen dwarf shrub,Ledum,Intermediate,52.42,1.41
JR180629-VIS-D164,1,6/29/2018,180,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,51.06,0.78
JR180629-VIS-D165,2,6/29/2018,180,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,49.95,0.87
JR180629-VIS-D166,3,6/29/2018,180,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,51.41,0.81
JR180629-VIS-D167,4,6/29/2018,180,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,51.21,0.86
JR180629-VIS-D168,5,6/29/2018,180,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,50.97,0.86
JR180706-SLS-D169,1,7/6/2018,187,2018,Deciduous shrub,Salix,Low,51.36,3.14
JR180706-SLS-D170,2,7/6/2018,187,2018,Deciduous shrub,Salix,Low,52.32,3.29
JR180706-SLS-D171,3,7/6/2018,187,2018,Deciduous shrub,Salix,Low,51.85,3.28
JR180706-SLS-D172,4,7/6/2018,187,2018,Deciduous shrub,Salix,Low,51.24,2.92
JR180706-SLS-D173,5,7/6/2018,187,2018,Deciduous shrub,Salix,Low,51.35,2.86
JR180706-BLS-D174,1,7/6/2018,187,2018,Deciduous shrub,Betula,Low,52.64,3.29
JR180706-BLS-D175,2,7/6/2018,187,2018,Deciduous shrub,Betula,Low,52.18,3.13
JR180706-BLS-D176,3,7/6/2018,187,2018,Deciduous shrub,Betula,Low,53.11,3.29
JR180706-BLS-D177,4,7/6/2018,187,2018,Deciduous shrub,Betula,Low,52.65,3.29
JR180706-BLS-D178,5,7/6/2018,187,2018,Deciduous shrub,Betula,Low,52.45,3.05
JR180706-ELS-D179,1,7/6/2018,187,2018,Sedge,Eriophorum,Low,48,2.32
JR180706-ELS-D180,2,7/6/2018,187,2018,Sedge,Eriophorum,Low,47.77,2.45
JR180706-ELS-D181,3,7/6/2018,187,2018,Sedge,Eriophorum,Low,47.69,2.35
JR180706-ELS-D182,4,7/6/2018,187,2018,Sedge,Eriophorum,Low,47.68,2.83
JR180706-ELS-D183,5,7/6/2018,187,2018,Sedge,Eriophorum,Low,48.06,2.29
JR180706-CLS-D184,1,7/6/2018,187,2018,Sedge,Carex,Low,47.4,3.3
JR180706-CLS-D185,2,7/6/2018,187,2018,Sedge,Carex,Low,47.91,3.32
JR180706-CLS-D186,3,7/6/2018,187,2018,Sedge,Carex,Low,46.8,2.94
JR180706-CLS-D187,4,7/6/2018,187,2018,Sedge,Carex,Low,47.49,3.27
JR180706-CLS-D188,5,7/6/2018,187,2018,Sedge,Carex,Low,47.62,2.9
JR180706-LLS-D189,1,7/6/2018,187,2018,Evergreen dwarf shrub,Ledum,Low,53.08,1.78
JR180706-LLS-D190,2,7/6/2018,187,2018,Evergreen dwarf shrub,Ledum,Low,55.25,2.07
JR180706-LLS-D191,3,7/6/2018,187,2018,Evergreen dwarf shrub,Ledum,Low,53.76,2.33
JR180706-LLS-D192,4,7/6/2018,187,2018,Evergreen dwarf shrub,Ledum,Low,54.26,1.7
JR180706-LLS-D193,5,7/6/2018,187,2018,Evergreen dwarf shrub,Ledum,Low,54.25,1.89
JR180706-VLS-D194,1,7/6/2018,187,2018,Evergreen dwarf shrub,Vaccinium,Low,52.61,0.95
JR180706-VLS-D195,2,7/6/2018,187,2018,Evergreen dwarf shrub,Vaccinium,Low,51.12,1.15
JR180706-VLS-D196,3,7/6/2018,187,2018,Evergreen dwarf shrub,Vaccinium,Low,52.2,1.4
JR180706-VLS-D197,4,7/6/2018,187,2018,Evergreen dwarf shrub,Vaccinium,Low,52.15,0.85
JR180706-VLS-D198,5,7/6/2018,187,2018,Evergreen dwarf shrub,Vaccinium,Low,52.41,1.11
JR180706-SAS-D199,1,7/6/2018,187,2018,Deciduous shrub,Salix,Ambient,52.72,3.29
JR180706-SAS-D200,2,7/6/2018,187,2018,Deciduous shrub,Salix,Ambient,51.96,3.32
JR180706-SAS-D201,3,7/6/2018,187,2018,Deciduous shrub,Salix,Ambient,51.72,3.22
JR180706-SAS-D202,4,7/6/2018,187,2018,Deciduous shrub,Salix,Ambient,51.54,3.18
JR180706-SAS-D203,5,7/6/2018,187,2018,Deciduous shrub,Salix,Ambient,51.37,3.43
JR180706-BAS-D204,1,7/6/2018,187,2018,Deciduous shrub,Betula,Ambient,51.59,2.81
JR180706-BAS-D205,2,7/6/2018,187,2018,Deciduous shrub,Betula,Ambient,52.41,2.82
JR180706-BAS-D206,3,7/6/2018,187,2018,Deciduous shrub,Betula,Ambient,53.15,2.71
JR180706-BAS-D207,4,7/6/2018,187,2018,Deciduous shrub,Betula,Ambient,51.43,2.73
JR180706-BAS-D208,5,7/6/2018,187,2018,Deciduous shrub,Betula,Ambient,53.43,3.02
JR180706-EAS-D209,1,7/6/2018,187,2018,Sedge,Eriophorum,Ambient,47.72,2.63
JR180706-EAS-D210,2,7/6/2018,187,2018,Sedge,Eriophorum,Ambient,47.56,2.28
JR180706-EAS-D211,3,7/6/2018,187,2018,Sedge,Eriophorum,Ambient,47.48,2.66
JR180706-EAS-D212,4,7/6/2018,187,2018,Sedge,Eriophorum,Ambient,47.81,3.11
JR180706-EAS-D213,5,7/6/2018,187,2018,Sedge,Eriophorum,Ambient,47.2,2.45
JR180706-CAS-D214,1,7/6/2018,187,2018,Sedge,Carex,Ambient,47.33,3.38
JR180706-CAS-D215,2,7/6/2018,187,2018,Sedge,Carex,Ambient,47.44,3.22
JR180706-CAS-D216,3,7/6/2018,187,2018,Sedge,Carex,Ambient,47.06,3.42
JR180706-CAS-D217,4,7/6/2018,187,2018,Sedge,Carex,Ambient,46.91,3.1
JR180706-CAS-D218,5,7/6/2018,187,2018,Sedge,Carex,Ambient,47.2,2.8
JR180706-LAS-D219,1,7/6/2018,187,2018,Evergreen dwarf shrub,Ledum,Ambient,54.46,1.59
JR180706-LAS-D220,2,7/6/2018,187,2018,Evergreen dwarf shrub,Ledum,Ambient,53.66,1.79
JR180706-LAS-D221,3,7/6/2018,187,2018,Evergreen dwarf shrub,Ledum,Ambient,52.84,1.68
JR180706-LAS-D222,4,7/6/2018,187,2018,Evergreen dwarf shrub,Ledum,Ambient,54.72,1.75
JR180706-LAS-D223,5,7/6/2018,187,2018,Evergreen dwarf shrub,Ledum,Ambient,53.19,1.69
JR180706-VAS-D224,1,7/6/2018,187,2018,Evergreen dwarf shrub,Vaccinium,Ambient,51.32,0.96
JR180706-VAS-D225,2,7/6/2018,187,2018,Evergreen dwarf shrub,Vaccinium,Ambient,51.42,1.06
JR180706-VAS-D226,3,7/6/2018,187,2018,Evergreen dwarf shrub,Vaccinium,Ambient,52.11,1.25
JR180706-VAS-D227,4,7/6/2018,187,2018,Evergreen dwarf shrub,Vaccinium,Ambient,51.58,1.08
JR180706-VAS-D228,5,7/6/2018,187,2018,Evergreen dwarf shrub,Vaccinium,Ambient,51.06,0.93
JR180706-SIS-D229,1,7/6/2018,187,2018,Deciduous shrub,Salix,Intermediate,50.66,
JR180706-SIS-D230,2,7/6/2018,187,2018,Deciduous shrub,Salix,Intermediate,50.89,3.51
JR180706-SIS-D231,3,7/6/2018,187,2018,Deciduous shrub,Salix,Intermediate,51.43,3.94
JR180706-SIS-D232,4,7/6/2018,187,2018,Deciduous shrub,Salix,Intermediate,51.51,3.53
JR180706-SIS-D233,5,7/6/2018,187,2018,Deciduous shrub,Salix,Intermediate,51.24,3.66
JR180706-BIS-D234,1,7/6/2018,187,2018,Deciduous shrub,Betula,Intermediate,52.35,3.29
JR180706-BIS-D235,2,7/6/2018,187,2018,Deciduous shrub,Betula,Intermediate,52.1,3.21
JR180706-BIS-D236,3,7/6/2018,187,2018,Deciduous shrub,Betula,Intermediate,51.63,4.06
JR180706-BIS-D237,4,7/6/2018,187,2018,Deciduous shrub,Betula,Intermediate,52.03,3.21
JR180706-BIS-D238,5,7/6/2018,187,2018,Deciduous shrub,Betula,Intermediate,52.85,3.04
JR180706-EIS-D239,1,7/6/2018,187,2018,Sedge,Eriophorum,Intermediate,47.76,2.92
JR180706-EIS-D240,2,7/6/2018,187,2018,Sedge,Eriophorum,Intermediate,48.25,2.89
JR180706-EIS-D241,3,7/6/2018,187,2018,Sedge,Eriophorum,Intermediate,46.82,3.03
JR180706-EIS-D242,4,7/6/2018,187,2018,Sedge,Eriophorum,Intermediate,47.97,2.85
JR180706-EIS-D243,5,7/6/2018,187,2018,Sedge,Eriophorum,Intermediate,47.55,2.75
JR180706-CIS-D244,1,7/6/2018,187,2018,Sedge,Carex,Intermediate,46.75,3.98
JR180706-CIS-D245,2,7/6/2018,187,2018,Sedge,Carex,Intermediate,47.2,3.19
JR180706-CIS-D246,3,7/6/2018,187,2018,Sedge,Carex,Intermediate,47.16,3.37
JR180706-CIS-D247,4,7/6/2018,187,2018,Sedge,Carex,Intermediate,46.27,3.26
JR180706-CIS-D248,5,7/6/2018,187,2018,Sedge,Carex,Intermediate,47.25,3.26
JR180706-LIS-D249,1,7/6/2018,187,2018,Evergreen dwarf shrub,Ledum,Intermediate,52.68,1.73
JR180706-LIS-D250,2,7/6/2018,187,2018,Evergreen dwarf shrub,Ledum,Intermediate,53.22,1.78
JR180706-LIS-D251,3,7/6/2018,187,2018,Evergreen dwarf shrub,Ledum,Intermediate,53.87,1.61
JR180706-LIS-D252,4,7/6/2018,187,2018,Evergreen dwarf shrub,Ledum,Intermediate,54.4,1.55
JR180706-LIS-D253,5,7/6/2018,187,2018,Evergreen dwarf shrub,Ledum,Intermediate,52.45,1.67
JR180706-VIS-D254,1,7/6/2018,187,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,50.95,0.92
JR180706-VIS-D255,2,7/6/2018,187,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,51.08,1
JR180706-VIS-D256,3,7/6/2018,187,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,52.49,0.97
JR180706-VIS-D257,4,7/6/2018,187,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,52.96,0.99
JR180706-VIS-D258,5,7/6/2018,187,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,51.63,0.98
JR180713-SLS-D259,1,7/13/2018,194,2018,Deciduous shrub,Salix,Low,50.94,2.51
JR180713-SLS-D260,2,7/13/2018,194,2018,Deciduous shrub,Salix,Low,51.26,2.75
JR180713-SLS-D261,3,7/13/2018,194,2018,Deciduous shrub,Salix,Low,51.28,2.64
JR180713-SLS-D262,4,7/13/2018,194,2018,Deciduous shrub,Salix,Low,51.33,2.64
JR180713-SLS-D263,5,7/13/2018,194,2018,Deciduous shrub,Salix,Low,50.96,2.55
JR180713-BLS-D264,1,7/13/2018,194,2018,Deciduous shrub,Betula,Low,51.37,2.53
JR180713-BLS-D265,2,7/13/2018,194,2018,Deciduous shrub,Betula,Low,51.48,2.68
JR180713-BLS-D266,3,7/13/2018,194,2018,Deciduous shrub,Betula,Low,51.49,2.74
JR180713-BLS-D267,4,7/13/2018,194,2018,Deciduous shrub,Betula,Low,50.9,2.5
JR180713-BLS-D268,5,7/13/2018,194,2018,Deciduous shrub,Betula,Low,51.55,2.57
JR180713-ELS-D269,1,7/13/2018,194,2018,Sedge,Eriophorum,Low,46.7,1.92
JR180713-ELS-D270,2,7/13/2018,194,2018,Sedge,Eriophorum,Low,47.42,1.91
JR180713-ELS-D271,3,7/13/2018,194,2018,Sedge,Eriophorum,Low,47.69,2.26
JR180713-ELS-D272,4,7/13/2018,194,2018,Sedge,Eriophorum,Low,46.37,2.26
JR180713-ELS-D273,5,7/13/2018,194,2018,Sedge,Eriophorum,Low,47.35,2.19
JR180713-CLS-D274,1,7/13/2018,194,2018,Sedge,Carex,Low,46.82,3.04
JR180713-CLS-D275,2,7/13/2018,194,2018,Sedge,Carex,Low,47.46,3.1
JR180713-CLS-D276,3,7/13/2018,194,2018,Sedge,Carex,Low,47.32,2.55
JR180713-CLS-D277,4,7/13/2018,194,2018,Sedge,Carex,Low,46.73,2.64
JR180713-CLS-D278,5,7/13/2018,194,2018,Sedge,Carex,Low,46.78,2.81
JR180713-LLS-D279,1,7/13/2018,194,2018,Evergreen dwarf shrub,Ledum,Low,54.46,1.76
JR180713-LLS-D280,2,7/13/2018,194,2018,Evergreen dwarf shrub,Ledum,Low,53.22,1.55
JR180713-LLS-D281,3,7/13/2018,194,2018,Evergreen dwarf shrub,Ledum,Low,54.24,1.73
JR180713-LLS-D282,4,7/13/2018,194,2018,Evergreen dwarf shrub,Ledum,Low,53.09,1.74
JR180713-LLS-D283,5,7/13/2018,194,2018,Evergreen dwarf shrub,Ledum,Low,53.25,1.81
JR180713-VLS-D284,1,7/13/2018,194,2018,Evergreen dwarf shrub,Vaccinium,Low,51.67,1.02
JR180713-VLS-D285,2,7/13/2018,194,2018,Evergreen dwarf shrub,Vaccinium,Low,52.53,0.91
JR180713-VLS-D286,3,7/13/2018,194,2018,Evergreen dwarf shrub,Vaccinium,Low,51.6,1.02
JR180713-VLS-D287,4,7/13/2018,194,2018,Evergreen dwarf shrub,Vaccinium,Low,52.47,1.04
JR180713-VLS-D288,5,7/13/2018,194,2018,Evergreen dwarf shrub,Vaccinium,Low,52.86,1.1
JR180713-SAS-D289,1,7/13/2018,194,2018,Deciduous shrub,Salix,Ambient,51.46,2.65
JR180713-SAS-D290,2,7/13/2018,194,2018,Deciduous shrub,Salix,Ambient,51.37,2.71
JR180713-SAS-D291,3,7/13/2018,194,2018,Deciduous shrub,Salix,Ambient,50.96,2.74
JR180713-SAS-D292,4,7/13/2018,194,2018,Deciduous shrub,Salix,Ambient,51.45,2.74
JR180713-SAS-D293,5,7/13/2018,194,2018,Deciduous shrub,Salix,Ambient,52.01,2.86
JR180713-BAS-D294,1,7/13/2018,194,2018,Deciduous shrub,Betula,Ambient,50.71,2.6
JR180713-BAS-D295,2,7/13/2018,194,2018,Deciduous shrub,Betula,Ambient,51.68,2.85
JR180713-BAS-D296,3,7/13/2018,194,2018,Deciduous shrub,Betula,Ambient,52.1,2.54
JR180713-BAS-D297,4,7/13/2018,194,2018,Deciduous shrub,Betula,Ambient,52.09,2.82
JR180713-BAS-D298,5,7/13/2018,194,2018,Deciduous shrub,Betula,Ambient,51.09,2.69
JR180713-EAS-D299,1,7/13/2018,194,2018,Sedge,Eriophorum,Ambient,47.88,2.66
JR180713-EAS-D300,2,7/13/2018,194,2018,Sedge,Eriophorum,Ambient,47.67,2.69
JR180713-EAS-D301,3,7/13/2018,194,2018,Sedge,Eriophorum,Ambient,47.74,2.02
JR180713-EAS-D302,4,7/13/2018,194,2018,Sedge,Eriophorum,Ambient,47.11,2.37
JR180713-EAS-D303,5,7/13/2018,194,2018,Sedge,Eriophorum,Ambient,47.31,2.74
JR180713-CAS-D304,1,7/13/2018,194,2018,Sedge,Carex,Ambient,46.53,2.64
JR180713-CAS-D305,2,7/13/2018,194,2018,Sedge,Carex,Ambient,47.38,2.71
JR180713-CAS-D306,3,7/13/2018,194,2018,Sedge,Carex,Ambient,46.32,2.81
JR180713-CAS-D307,4,7/13/2018,194,2018,Sedge,Carex,Ambient,46.98,2.99
JR180713-CAS-D308,5,7/13/2018,194,2018,Sedge,Carex,Ambient,48.02,2.82
JR180713-LAS-D309,1,7/13/2018,194,2018,Evergreen dwarf shrub,Ledum,Ambient,53.55,2
JR180713-LAS-D310,2,7/13/2018,194,2018,Evergreen dwarf shrub,Ledum,Ambient,53.45,1.75
JR180713-LAS-D311,3,7/13/2018,194,2018,Evergreen dwarf shrub,Ledum,Ambient,55.57,1.74
JR180713-LAS-D312,4,7/13/2018,194,2018,Evergreen dwarf shrub,Ledum,Ambient,54.03,2.02
JR180713-LAS-D313,5,7/13/2018,194,2018,Evergreen dwarf shrub,Ledum,Ambient,52.92,1.86
JR180713-VAS-D314,1,7/13/2018,194,2018,Evergreen dwarf shrub,Vaccinium,Ambient,52.2,1.01
JR180713-VAS-D315,2,7/13/2018,194,2018,Evergreen dwarf shrub,Vaccinium,Ambient,51.28,0.92
JR180713-VAS-D316,3,7/13/2018,194,2018,Evergreen dwarf shrub,Vaccinium,Ambient,53.16,1.02
JR180713-VAS-D317,4,7/13/2018,194,2018,Evergreen dwarf shrub,Vaccinium,Ambient,51.22,1
JR180713-VAS-D318,5,7/13/2018,194,2018,Evergreen dwarf shrub,Vaccinium,Ambient,53.11,1.02
JR180713-SIS-D319,1,7/13/2018,194,2018,Deciduous shrub,Salix,Intermediate,53.9,3.23
JR180713-SIS-D320,2,7/13/2018,194,2018,Deciduous shrub,Salix,Intermediate,51.2,2.8
JR180713-SIS-D321,3,7/13/2018,194,2018,Deciduous shrub,Salix,Intermediate,51,3.36
JR180713-SIS-D322,4,7/13/2018,194,2018,Deciduous shrub,Salix,Intermediate,52.55,4.22
JR180713-SIS-D323,5,7/13/2018,194,2018,Deciduous shrub,Salix,Intermediate,50.66,4.1
JR180713-BIS-D324,1,7/13/2018,194,2018,Deciduous shrub,Betula,Intermediate,51.83,2.77
JR180713-BIS-D325,2,7/13/2018,194,2018,Deciduous shrub,Betula,Intermediate,51.97,2.51
JR180713-BIS-D326,3,7/13/2018,194,2018,Deciduous shrub,Betula,Intermediate,50.9,2.43
JR180713-BIS-D327,4,7/13/2018,194,2018,Deciduous shrub,Betula,Intermediate,51.02,3.28
JR180713-BIS-D328,5,7/13/2018,194,2018,Deciduous shrub,Betula,Intermediate,51.13,3.31
JR180713-EIS-D329,1,7/13/2018,194,2018,Sedge,Eriophorum,Intermediate,46.65,3.11
JR180713-EIS-D330,2,7/13/2018,194,2018,Sedge,Eriophorum,Intermediate,47.44,2.13
JR180713-EIS-D331,3,7/13/2018,194,2018,Sedge,Eriophorum,Intermediate,47.4,2.38
JR180713-EIS-D332,4,7/13/2018,194,2018,Sedge,Eriophorum,Intermediate,46.72,2.31
JR180713-EIS-D333,5,7/13/2018,194,2018,Sedge,Eriophorum,Intermediate,46.92,2.42
JR180713-CIS-D334,1,7/13/2018,194,2018,Sedge,Carex,Intermediate,47.75,3.09
JR180713-CIS-D335,2,7/13/2018,194,2018,Sedge,Carex,Intermediate,46.26,3.49
JR180713-CIS-D336,3,7/13/2018,194,2018,Sedge,Carex,Intermediate,46.8,3.49
JR180713-CIS-D337,4,7/13/2018,194,2018,Sedge,Carex,Intermediate,46.88,3.35
JR180713-CIS-D338,5,7/13/2018,194,2018,Sedge,Carex,Intermediate,47.37,3.69
